timestamp,region,carbon_intensity,temperature,cpu_usage,workload,energy_consumption,cost
24/3/2016 1:00,India,228.13,5.344444444,44.6,86.24,28.9,0.1
24/3/2016 2:00,India,427.7,4.305555556,30.54,47.63,20.05,0.11
24/3/2016 3:00,India,229.69,2.95,53.31,67.91,33.17,0.1
24/3/2016 4:00,India,240.41,2.733333333,40.45,69.46,25.36,0.1
24/3/2016 5:00,India,220,2.633333333,30.78,52.67,19.52,0.12
24/3/2016 6:00,India,259.26,3.788888889,33.5,57.81,21.62,0.12
24/3/2016 7:00,India,233.61,5.05,55.11,90.89,35.09,0.11
24/3/2016 8:00,India,220,7.2,57.03,82.82,37.1,0.14
24/3/2016 9:00,India,550,7.727777778,69.71,119.54,44.92,0.13
24/3/2016 10:00,India,377.66,8.888888889,84.77,146.34,54.42,0.1
24/3/2016 11:00,India,348.17,8.955555556,87.08,160.9,55.83,0.12
24/3/2016 12:00,India,422.95,9.922222222,76.54,124.89,49.89,0.14
24/3/2016 13:00,India,550,10,70.75,124.94,46.45,0.11
24/3/2016 14:00,India,374.54,11.06666667,62.96,105.29,42.2,0.13
24/3/2016 15:00,India,492.82,10.05555556,74.3,93.88,48.6,0.14
24/3/2016 16:00,India,375.25,9.927777778,81.34,140.04,52.78,0.1
24/3/2016 17:00,India,424.2,7.85,68.54,82.93,44.26,0.1
24/3/2016 18:00,India,464.28,6.266666667,88.07,118.35,55.35,0.15
24/3/2016 19:00,India,436.89,5.011111111,39.44,55.92,25.67,0.13
24/3/2016 20:00,India,268.11,4.433333333,30.25,43.66,19.92,0.14
24/3/2016 21:00,India,324.54,2.744444444,42.31,58.86,26.48,0.11
24/3/2016 22:00,India,381.36,1.105555556,50.91,70.47,30.99,0.1
24/3/2016 23:00,India,258.67,0.411111111,32.55,59.29,19.69,0.14
25/3/2016 0:00,India,231.1,-1,58.53,104.9,34.72,0.15
25/3/2016 1:00,India,362.96,-1.255555556,50.72,62.73,29.93,0.11
25/3/2016 2:00,India,489.62,-1.827777778,43.75,76.17,25.52,0.12
25/3/2016 3:00,India,468.67,-2.216666667,59.92,75.96,35.07,0.13
25/3/2016 4:00,India,357.26,-2.45,37.69,46.78,21.63,0.1
25/3/2016 5:00,India,341.84,-1.405555556,32.88,45.38,19.17,0.12
25/3/2016 6:00,India,356.97,0.716666667,34.75,46.86,21.14,0.14
25/3/2016 7:00,India,454.48,3.866666667,35.72,59.94,22.98,0.12
25/3/2016 8:00,India,220,6.111111111,35.26,63.87,23.6,0.15
25/3/2016 9:00,India,539.14,7.144444444,68.65,91.79,44.05,0.12
25/3/2016 10:00,India,516.08,7.844444444,88.61,131.98,56.3,0.15
25/3/2016 11:00,India,400.79,10.02222222,73.17,114.99,47.91,0.14
25/3/2016 12:00,India,550,10.92222222,77.47,136.87,50.85,0.13
25/3/2016 13:00,India,341.92,11.06111111,60.59,75.74,40.78,0.11
25/3/2016 14:00,India,550,11.11111111,86.16,159.2,56.14,0.11
25/3/2016 15:00,India,439.13,10.03888889,60.84,98.53,40.52,0.13
25/3/2016 16:00,India,550,8.983333333,84.82,127.75,54.49,0.11
25/3/2016 17:00,India,333.66,7.894444444,87.83,110.01,55.86,0.13
25/3/2016 18:00,India,473.44,7.377777778,83.64,142.91,53.14,0.15
25/3/2016 19:00,India,220,6.133333333,39.59,61,26.21,0.14
25/3/2016 20:00,India,260.38,5.977777778,34.1,64.99,22.85,0.14
25/3/2016 21:00,India,461.96,5.45,57.38,82.17,36.61,0.14
25/3/2016 22:00,India,335.06,4.844444444,34.87,57.76,22.86,0.15
25/3/2016 23:00,India,411.58,4.45,34.72,41.98,22.61,0.11
26/3/2016 0:00,India,442.7,4.094444444,43.77,72.01,27.9,0.12
26/3/2016 1:00,India,339.68,3.988888889,45.41,88.41,28.84,0.1
26/3/2016 2:00,India,399.01,3.916666667,42.65,63.81,27.16,0.1
26/3/2016 3:00,India,426.8,3.961111111,59.3,90.05,37.16,0.14
26/3/2016 4:00,India,220,3.844444444,40.63,70.19,25.92,0.14
26/3/2016 5:00,India,220,3.894444444,53.24,89.29,33.5,0.13
26/3/2016 6:00,India,362.2,5.877777778,41.77,52.55,27.41,0.14
26/3/2016 7:00,India,527.18,8.777777778,48.51,65.57,32.62,0.14
26/3/2016 8:00,India,425.88,9.911111111,32.3,63.94,23.34,0.1
26/3/2016 9:00,India,536.61,9.85,81.59,151.53,52.89,0.1
26/3/2016 10:00,India,523.03,9.955555556,68.98,121.61,45.37,0.13
26/3/2016 11:00,India,486.56,10.99444444,68.31,108.1,45.38,0.13
26/3/2016 12:00,India,388.51,10.95555556,62.29,101.81,41.76,0.14
26/3/2016 13:00,India,550,11.06111111,69.33,106.59,46.02,0.11
26/3/2016 14:00,India,490.06,11.11111111,68.21,101.92,45.37,0.1
26/3/2016 15:00,India,550,10.93333333,81.22,150.71,53.11,0.11
26/3/2016 16:00,India,335.94,9.933333333,68.74,120.96,45.22,0.14
26/3/2016 17:00,India,402.09,8.866666667,72.84,104.54,47.25,0.13
26/3/2016 18:00,India,337.34,7.888888889,77.24,110.25,49.5,0.1
26/3/2016 19:00,India,465.51,7.85,43.01,60.75,28.95,0.11
26/3/2016 20:00,India,448.47,7.755555556,55.31,91.92,36.29,0.1
26/3/2016 21:00,India,460.98,7.644444444,41.33,54.36,27.86,0.1
26/3/2016 22:00,India,421.73,7.733333333,57.17,83.28,37.4,0.11
26/3/2016 23:00,India,236.9,7.611111111,32.16,59.26,22.34,0.12
27/3/2016 0:00,India,317.28,6.044444444,36.22,54.85,24.15,0.13
27/3/2016 1:00,India,410.75,4.95,53.22,73.19,33.91,0.1
27/3/2016 2:00,India,283.9,5.488888889,33.06,65.21,22.03,0.13
27/3/2016 3:00,India,425.24,5.377777778,30.73,42.02,20.59,0.12
27/3/2016 4:00,India,281.24,4.861111111,45.13,66.62,29.02,0.12
27/3/2016 5:00,India,378.63,4.794444444,32.8,48.14,21.6,0.12
27/3/2016 6:00,India,304.59,5.788888889,45.41,86.94,29.56,0.14
27/3/2016 7:00,India,483.79,6.066666667,43.86,63.56,28.74,0.14
27/3/2016 8:00,India,337.6,7.244444444,31.51,48.52,21.8,0.13
27/3/2016 9:00,India,405.69,8.727777778,83.64,148.7,53.68,0.14
27/3/2016 10:00,India,333.46,9.027777778,76.13,128.61,49.29,0.11
27/3/2016 11:00,India,363.23,10.04444444,79.32,129.02,51.61,0.14
27/3/2016 12:00,India,496.3,10.98333333,72.88,130.41,48.12,0.12
27/3/2016 13:00,India,536.84,11.11111111,81.77,106.93,53.51,0.15
27/3/2016 14:00,India,550,11.11111111,71.04,115.08,47.07,0.15
27/3/2016 15:00,India,491.93,10.08333333,83.46,132.11,54.11,0.14
27/3/2016 16:00,India,532.48,9.027777778,81.17,146.66,52.31,0.13
27/3/2016 17:00,India,486.42,7.894444444,71.26,93.49,45.91,0.13
27/3/2016 18:00,India,550,7.1,64.98,90.37,41.83,0.12
27/3/2016 19:00,India,286.75,5.1,32.53,50.9,21.56,0.12
27/3/2016 20:00,India,383.45,5.027777778,53.18,88.52,33.92,0.15
27/3/2016 21:00,India,498.66,4.394444444,34.89,45,22.69,0.13
27/3/2016 22:00,India,220,3.272222222,59.47,77.1,36.99,0.13
27/3/2016 23:00,India,288.27,3.805555556,48.92,80.75,30.87,0.11
28/3/2016 0:00,India,430.32,2.144444444,33.79,54.94,21.13,0.12
28/3/2016 1:00,India,332.32,0.216666667,44.84,79.22,26.99,0.12
28/3/2016 2:00,India,228.82,-0.338888889,38.93,59.25,23.22,0.14
28/3/2016 3:00,India,383.22,-0.783333333,41.63,67.79,24.66,0.1
28/3/2016 4:00,India,343.13,-1.111111111,57.24,110.14,33.9,0.12
28/3/2016 5:00,India,316.77,-1.044444444,56.44,76.93,33.45,0.15
28/3/2016 6:00,India,296.49,3.55,32.7,62.21,21.04,0.11
28/3/2016 7:00,India,220,7.2,59.74,117.87,38.72,0.13
28/3/2016 8:00,India,406.86,9.911111111,47.55,61.21,32.49,0.11
28/3/2016 9:00,India,459.26,10.92777778,79.22,138.39,51.9,0.11
28/3/2016 10:00,India,505.69,12.64444444,77.21,146.85,51.38,0.11
28/3/2016 11:00,India,322.48,13.68333333,75.08,145.72,50.52,0.11
28/3/2016 12:00,India,366.45,13.84444444,80.05,141.5,53.57,0.13
28/3/2016 13:00,India,364.3,13.75,85.74,115.35,56.94,0.14
28/3/2016 14:00,India,461.24,13.71111111,78.05,135.62,52.31,0.14
28/3/2016 15:00,India,550,12.7,88.76,121.34,58.34,0.12
28/3/2016 16:00,India,407.36,12.15555556,62.78,102.46,42.53,0.12
28/3/2016 17:00,India,550,11.06666667,75.38,125.09,49.65,0.11
28/3/2016 18:00,India,381.6,11.00555556,86.75,155.08,56.45,0.1
28/3/2016 19:00,India,422.63,9.905555556,39.53,68.14,27.68,0.15
28/3/2016 20:00,India,463.09,9.905555556,52.3,76.34,35.34,0.15
28/3/2016 21:00,India,467.62,9.455555556,42.5,64.23,29.28,0.11
28/3/2016 22:00,India,433.02,9.4,58.91,95.83,39.11,0.13
28/3/2016 23:00,India,220.96,9.4,34.18,53.31,24.27,0.12
29/3/2016 0:00,India,294.65,9.355555556,43.35,82.74,29.75,0.11
29/3/2016 1:00,India,277.84,9.305555556,51.52,72.31,34.63,0.15
29/3/2016 2:00,India,348.72,9.216666667,30.3,47.65,21.87,0.11
29/3/2016 3:00,India,320.96,8.722222222,53.15,64.08,35.38,0.12
29/3/2016 4:00,India,393.58,7.527777778,47.53,81.8,31.53,0.13
29/3/2016 5:00,India,366.51,7.566666667,53.2,99.09,34.95,0.1
29/3/2016 6:00,India,337.01,9.766666667,33.67,65.5,24.11,0.11
29/3/2016 7:00,India,440.37,12.75555556,51.72,88.64,36.13,0.14
29/3/2016 8:00,India,220,13.86111111,51.57,98.82,36.49,0.14
29/3/2016 9:00,India,550,15.00555556,89.41,157.37,59.65,0.15
29/3/2016 10:00,India,330.57,17.15,67.82,113.68,47.55,0.14
29/3/2016 11:00,India,500.82,17.8,62.78,77.78,44.79,0.1
29/3/2016 12:00,India,550,18.68333333,76.17,130.76,53.18,0.13
29/3/2016 13:00,India,475.7,17.22222222,74.36,144.06,51.5,0.11
29/3/2016 14:00,India,550,15.17777778,82.59,131.16,55.63,0.11
29/3/2016 15:00,India,445.37,15.31666667,62.27,86.52,43.49,0.14
29/3/2016 16:00,India,550,13.81666667,73.5,115.68,49.63,0.11
29/3/2016 17:00,India,550,11.15555556,66.26,110.17,44.22,0.12
29/3/2016 18:00,India,550,10.15,67.82,128.94,44.75,0.1
29/3/2016 19:00,India,228.36,9.95,53.53,98.85,36.1,0.11
29/3/2016 20:00,India,245.8,10.43888889,31.95,50.43,23.35,0.11
29/3/2016 21:00,India,366.42,9.272222222,40.69,53.39,28.12,0.14
2/3/2016 23:00,India,501.24,2.661111111,54.1,105.53,33.52,0.12
3/3/2016 0:00,India,322.16,1.527777778,33.88,44.05,20.94,0.14
3/3/2016 1:00,India,256.12,0.072222222,36.83,47.75,22.13,0.11
3/3/2016 2:00,India,492.92,-0.511111111,32.89,46.38,19.53,0.1
3/3/2016 3:00,India,390.86,0.9,53.76,84.74,32.62,0.12
3/3/2016 4:00,India,428.8,1.088888889,30.46,55.2,18.71,0.13
3/3/2016 5:00,India,220,1.088888889,56.85,97.51,34.55,0.11
3/3/2016 6:00,India,272.1,1.055555556,35.02,51.01,21.43,0.12
3/3/2016 7:00,India,357.63,2.733333333,42.25,53.99,26.44,0.12
3/3/2016 8:00,India,413.23,4.861111111,40.29,67.14,26.12,0.13
3/3/2016 9:00,India,424.31,6.977777778,66.12,95.52,42.46,0.13
3/3/2016 10:00,India,377.2,8.75,61.78,108.45,40.57,0.12
3/3/2016 11:00,India,459.43,9.883333333,77.91,102.51,50.7,0.13
3/3/2016 12:00,India,458.55,10.96111111,74.2,144.57,48.9,0.15
3/3/2016 13:00,India,550,10.99444444,72.96,139.24,48.17,0.13
3/3/2016 14:00,India,550,12.06111111,74.15,121.24,49.31,0.11
3/3/2016 15:00,India,359.6,11.11666667,63.91,111.15,42.79,0.14
3/3/2016 16:00,India,391.06,10.95,83.26,157.38,54.34,0.1
3/3/2016 17:00,India,550,9.838888889,88.29,134.37,56.91,0.15
3/3/2016 18:00,India,399.97,8.844444444,81.63,143.99,52.52,0.13
3/3/2016 19:00,India,299.82,8.772222222,47.81,86.19,32.19,0.13
3/3/2016 20:00,India,426.74,8.75,43.34,63.07,29.5,0.13
3/3/2016 21:00,India,349.83,8.155555556,54.69,84.44,36.08,0.14
3/3/2016 22:00,India,423.03,7.2,49.5,61.85,32.58,0.12
29/3/2016 22:00,India,227.45,9.305555556,44.18,86.04,30.23,0.12
29/3/2016 23:00,India,340.76,8.722222222,56.76,87.77,37.54,0.12
30/3/2016 0:00,India,399.98,7.95,37.52,45.97,25.69,0.12
30/3/2016 1:00,India,354.88,7.733333333,37.9,45.78,25.83,0.14
30/3/2016 2:00,India,225.95,7.105555556,59.86,73.26,38.76,0.1
30/3/2016 3:00,India,239.01,5.805555556,55.05,73.09,35.35,0.13
30/3/2016 4:00,India,388.96,5.833333333,51.87,79.36,33.46,0.12
30/3/2016 5:00,India,232.92,5.788888889,46.29,69.31,30.09,0.11
30/3/2016 6:00,India,285.42,8.216666667,58.65,74.36,38.48,0.13
30/3/2016 7:00,India,351.94,10.99444444,53.45,71.92,36.47,0.14
30/3/2016 8:00,India,395.75,13.77222222,46.73,62.3,33.55,0.11
30/3/2016 9:00,India,405.33,15.92777778,88.53,126.15,59.49,0.14
30/3/2016 10:00,India,453.84,17.77777778,73.28,115.21,51.08,0.12
30/3/2016 11:00,India,460.21,18.83888889,86.5,115.67,59.44,0.11
30/3/2016 12:00,India,360.93,18.85555556,81.03,122.57,56.16,0.13
30/3/2016 13:00,India,550,19.90555556,70.91,97.27,50.51,0.15
30/3/2016 14:00,India,550,18.91111111,87.73,145.53,60.2,0.11
30/3/2016 15:00,India,550,18.8,83.41,101.93,57.57,0.11
30/3/2016 16:00,India,392.15,17.85,77.58,102.57,53.69,0.12
30/3/2016 17:00,India,477.21,15.20555556,69.24,121.11,47.63,0.11
30/3/2016 18:00,India,430.64,14.2,72.93,112.79,49.44,0.11
30/3/2016 19:00,India,336.13,13.90555556,33.63,51.14,25.74,0.12
30/3/2016 20:00,India,220,13.88333333,30.87,38.68,24.08,0.13
30/3/2016 21:00,India,526.47,13.7,59.55,102.65,41.21,0.11
30/3/2016 22:00,India,502.39,13.26111111,37.38,60.1,27.73,0.11
30/3/2016 23:00,India,340.18,12.66111111,46.77,59.36,33.13,0.14
31/3/2016 0:00,India,499.26,12.56666667,43.53,64.73,31.14,0.11
31/3/2016 1:00,India,301.53,11.62222222,55.72,88.58,38.08,0.15
31/3/2016 2:00,India,380.63,10.81666667,31.2,54.32,23.05,0.12
31/3/2016 3:00,India,429.57,10.98333333,39.9,58.77,28.33,0.12
31/3/2016 4:00,India,372.2,8.666666667,54.2,80.14,35.99,0.14
31/3/2016 5:00,India,252.12,8.844444444,52.17,77.61,34.84,0.1
31/3/2016 6:00,India,334.16,12.08888889,48.39,88.03,33.87,0.15
31/3/2016 7:00,India,454,14.97777778,49.39,95.14,35.63,0.13
31/3/2016 8:00,India,473.5,17.22222222,36.06,60.46,28.52,0.11
31/3/2016 9:00,India,436.29,19.65555556,84.22,124.81,58.39,0.1
31/3/2016 10:00,India,508.82,20.99444444,77.64,96.69,54.98,0.1
31/3/2016 11:00,India,415.58,21.13333333,63.11,124.15,46.32,0.11
31/3/2016 12:00,India,414.01,22.10555556,60.53,109.99,45.16,0.1
31/3/2016 13:00,India,389.29,22.82222222,66.14,86.84,48.81,0.15
31/3/2016 14:00,India,488.64,22.77777778,65.82,107.15,48.6,0.12
31/3/2016 15:00,India,550,22.72777778,82.36,155.84,58.51,0.1
31/3/2016 16:00,India,550,22.17222222,80.23,136.65,57.01,0.12
31/3/2016 17:00,India,515.03,17.42777778,63.76,103.27,45.23,0.1
31/3/2016 18:00,India,535.32,16.23888889,61.32,109.26,43.29,0.13
31/3/2016 19:00,India,296.25,14.93333333,33.62,41.58,26.15,0.12
31/3/2016 20:00,India,284.77,14.00555556,39.45,52.38,29.27,0.13
31/3/2016 21:00,India,321.02,13.96111111,49.77,64.26,35.45,0.13
3/3/2016 23:00,India,375.21,7.127777778,59.68,103.31,38.66,0.1
4/3/2016 0:00,India,220,6.772222222,55.16,105.11,35.8,0.13
4/3/2016 1:00,India,228.91,6.6,38.98,77.56,26.03,0.13
4/3/2016 2:00,India,380.02,6.6,38.57,72.68,25.78,0.12
4/3/2016 3:00,India,252.45,6.222222222,49.32,83.64,32.08,0.1
4/3/2016 4:00,India,331.67,6.016666667,58.16,78.48,37.3,0.11
4/3/2016 5:00,India,481.8,5.027777778,49.69,61.04,31.83,0.14
4/3/2016 6:00,India,477.83,5.177777778,48.68,96.95,31.28,0.12
4/3/2016 7:00,India,220,5.072222222,47.56,60.12,30.56,0.1
4/3/2016 8:00,India,220,6.094444444,49.35,77.7,32.05,0.14
4/3/2016 9:00,India,345.24,6.016666667,89.99,153.82,56.4,0.13
4/3/2016 10:00,India,339,6.116666667,68.27,92.05,43.41,0.12
4/3/2016 11:00,India,379.84,6.161111111,80.17,133.35,50.57,0.12
4/3/2016 12:00,India,426.45,7.177777778,74.83,126.76,47.77,0.14
4/3/2016 13:00,India,323.61,7.827777778,63.98,122.72,41.52,0.12
4/3/2016 14:00,India,470.08,8.872222222,68.89,104.19,44.88,0.13
4/3/2016 15:00,India,455.36,7.888888889,63.97,85.84,41.54,0.14
4/3/2016 16:00,India,532.32,7.894444444,84.3,148.83,53.74,0.15
4/3/2016 17:00,India,443.36,6.177777778,87.99,117.81,55.27,0.14
4/3/2016 18:00,India,393.44,7.188888889,83.03,124.1,52.69,0.12
4/3/2016 19:00,India,391.12,7.127777778,30.87,60.33,21.37,0.13
4/3/2016 20:00,India,499.5,7.055555556,44.59,53.9,29.58,0.12
4/3/2016 21:00,India,313.82,6.888888889,40.29,75.7,26.93,0.15
4/3/2016 22:00,India,285.43,5.466666667,47.57,74.77,30.73,0.12
4/3/2016 23:00,India,436.72,3.872222222,54.99,98.58,34.54,0.14
5/3/2016 0:00,India,476.41,3.277777778,46.86,92.17,29.43,0.14
5/3/2016 1:00,India,505.47,2.688888889,50.9,81.35,31.62,0.13
5/3/2016 2:00,India,272.23,2.15,55.52,107.4,34.17,0.15
5/3/2016 3:00,India,274.27,1.85,49.02,64.35,30.15,0.13
5/3/2016 4:00,India,489.7,2.177777778,56.94,108.74,35.04,0.12
5/3/2016 5:00,India,249.69,2.105555556,59.69,110.06,36.66,0.14
5/3/2016 6:00,India,293.85,2.744444444,32,39.52,20.3,0.11
5/3/2016 7:00,India,400.88,4.772222222,35.65,52.9,23.3,0.14
5/3/2016 8:00,India,349.38,5.972222222,47.34,80.83,30.79,0.14
5/3/2016 9:00,India,550,7.672222222,84.27,108.75,53.63,0.13
5/3/2016 10:00,India,505.25,8.866666667,65.35,80.33,42.76,0.11
5/3/2016 11:00,India,472.47,9.955555556,78.84,138.9,51.29,0.14
5/3/2016 12:00,India,331.78,11.12222222,81.47,112.05,53.33,0.12
5/3/2016 13:00,India,550,12.12777778,68.4,131.76,45.89,0.1
5/3/2016 14:00,India,445.83,12.2,83.89,133.19,55.21,0.1
5/3/2016 15:00,India,541.18,11.24444444,89.76,116.85,58.35,0.13
5/3/2016 16:00,India,484.69,10,76.17,143.26,49.7,0.1
5/3/2016 17:00,India,550,8.794444444,77.65,93.32,50.11,0.12
5/3/2016 18:00,India,525.1,7.783333333,65.96,102.54,42.69,0.12
5/3/2016 19:00,India,309.63,7.733333333,56.64,112.71,37.08,0.13
5/3/2016 20:00,India,374.97,7.661111111,47.93,65.01,31.82,0.13
5/3/2016 21:00,India,447.84,7.183333333,50.29,81.01,33.05,0.11
5/3/2016 22:00,India,396.99,7.683333333,41.9,83.06,28.21,0.1
5/3/2016 23:00,India,494.55,6.711111111,46.41,81.78,30.53,0.11
6/3/2016 0:00,India,443.1,6.627777778,44.69,89.17,29.47,0.15
6/3/2016 1:00,India,337.14,7.15,58.75,109.92,38.11,0.13
6/3/2016 2:00,India,481.47,7.105555556,38.84,77.1,26.15,0.12
6/3/2016 3:00,India,344.17,7.627777778,32.71,56.38,22.68,0.13
6/3/2016 4:00,India,263.34,8.077777778,44.73,70.44,30.07,0.11
6/3/2016 5:00,India,385.06,8.7,34.71,45.57,24.31,0.11
6/3/2016 6:00,India,319.84,8.694444444,50.56,98.15,33.81,0.11
6/3/2016 7:00,India,220,9.816666667,46.14,66.31,31.61,0.12
6/3/2016 8:00,India,253.02,9.75,50.52,87.83,34.21,0.11
6/3/2016 9:00,India,351.41,9.016666667,77.12,98.11,49.88,0.13
6/3/2016 10:00,India,550,9.816666667,72.49,105.55,47.42,0.11
6/3/2016 11:00,India,547.71,9.861111111,64.07,81.7,42.39,0.11
6/3/2016 12:00,India,515.31,10.06111111,62.4,93.26,41.46,0.1
6/3/2016 13:00,India,550,9.044444444,89.48,118.84,57.31,0.15
6/3/2016 14:00,India,346.34,10.06666667,62.82,105.51,41.72,0.13
6/3/2016 15:00,India,373.26,10.16666667,79.71,158.24,51.89,0.14
6/3/2016 16:00,India,550,9.972222222,63.89,106.27,42.32,0.12
6/3/2016 17:00,India,511.54,7.8,85.96,121.15,54.7,0.13
6/3/2016 18:00,India,492.43,7.972222222,82.48,161.63,52.68,0.13
6/3/2016 19:00,India,419.47,7.777777778,46.36,62.39,30.93,0.15
6/3/2016 20:00,India,282.83,9.216666667,35.81,62.12,25.17,0.15
6/3/2016 21:00,India,376.29,8.572222222,50.97,72.93,34.01,0.14
6/3/2016 22:00,India,328.71,8.027777778,53.25,105.84,35.16,0.15
6/3/2016 23:00,India,296.25,7.616666667,58.21,109.87,37.97,0.12
7/3/2016 0:00,India,481.96,7.605555556,53.78,90.34,35.31,0.13
7/3/2016 1:00,India,229.48,8.105555556,38.22,46.76,26.17,0.12
7/3/2016 2:00,India,220,8.105555556,59.4,106.88,38.88,0.14
7/3/2016 3:00,India,300.7,8.094444444,54.08,66.53,35.69,0.11
7/3/2016 4:00,India,259.19,7.661111111,50.58,74.78,33.41,0.15
7/3/2016 5:00,India,442.75,7.711111111,40.43,56.22,27.34,0.11
7/3/2016 6:00,India,232.04,7.638888889,55.98,73.36,36.64,0.14
7/3/2016 7:00,India,508.99,7.755555556,42.83,85.26,28.8,0.12
7/3/2016 8:00,India,247.42,7.777777778,53.11,95.27,34.98,0.12
7/3/2016 9:00,India,550,9.761111111,75.38,96.14,49.13,0.14
7/3/2016 10:00,India,367.3,10.97222222,62.12,78.29,41.66,0.11
7/3/2016 11:00,India,337.96,12.01666667,72.64,109.34,48.39,0.13
7/3/2016 12:00,India,477.54,12.45,66.06,110.77,44.62,0.1
7/3/2016 13:00,India,440.53,12.48888889,64.11,108.89,43.46,0.12
7/3/2016 14:00,India,515.9,12.59444444,60.53,102.8,41.36,0.11
7/3/2016 15:00,India,514.33,12.53888889,86.67,121.2,57.02,0.11
7/3/2016 16:00,India,550,11.99444444,74.9,136.23,49.74,0.14
7/3/2016 17:00,India,550,10.88333333,69.28,86.76,45.92,0.13
7/3/2016 18:00,India,479.31,9.8,70.57,114.08,46.26,0.11
7/3/2016 19:00,India,266.77,8.8,56.35,95.64,37.33,0.12
7/3/2016 20:00,India,284.21,8.272222222,35.3,70.45,24.49,0.12
7/3/2016 21:00,India,243.84,7.638888889,52.73,88.02,34.69,0.1
7/3/2016 22:00,India,267.1,7.177777778,32,41.86,22.07,0.15
7/3/2016 23:00,India,470.6,6.672222222,35.5,64.4,23.97,0.11
8/3/2016 0:00,India,312.39,7.016666667,40.27,60.03,26.97,0.14
8/3/2016 1:00,India,397.11,6.605555556,45.24,60.35,29.79,0.14
8/3/2016 2:00,India,522.08,6.511111111,49.14,94.46,32.09,0.13
8/3/2016 3:00,India,220.88,5.416666667,59.51,78.18,37.87,0.14
8/3/2016 4:00,India,473.69,4.911111111,40.79,50.46,26.44,0.13
8/3/2016 5:00,India,408.85,4.955555556,52.14,79.14,33.27,0.14
8/3/2016 6:00,India,477.54,5.061111111,52.03,75.46,33.24,0.12
8/3/2016 7:00,India,262.67,7.083333333,43.78,71.96,29.1,0.11
8/3/2016 8:00,India,375.22,7.616666667,57.09,100.8,37.3,0.13
8/3/2016 9:00,India,517.15,8.572222222,71.81,107.37,46.51,0.15
8/3/2016 10:00,India,543.06,8.844444444,60.03,112.67,39.56,0.1
8/3/2016 11:00,India,533.09,7.872222222,64.71,94.03,41.97,0.14
8/3/2016 12:00,India,481.12,8.9,81.58,116.21,52.51,0.12
8/3/2016 13:00,India,461.59,8.838888889,71.95,96.66,46.71,0.13
8/3/2016 14:00,India,550,9.883333333,62.94,79.74,41.72,0.14
8/3/2016 15:00,India,367.07,10,61.28,115.69,40.77,0.13
8/3/2016 16:00,India,373.05,8.816666667,62.35,92.99,40.94,0.1
8/3/2016 17:00,India,337.59,7.105555556,64.1,77.8,41.3,0.11
8/3/2016 18:00,India,343.87,6,73.26,133.74,46.36,0.14
8/3/2016 19:00,India,474.51,4.861111111,43.95,72.2,28.31,0.12
8/3/2016 20:00,India,383.43,3.727777778,36.11,44.85,23.16,0.15
8/3/2016 21:00,India,507.39,2.883333333,41.77,55.53,26.22,0.1
8/3/2016 22:00,India,477.21,2.777777778,31.56,52.35,20.05,0.12
8/3/2016 23:00,India,306.9,2.172222222,50.54,70.2,31.19,0.11
9/3/2016 0:00,India,394.47,2.172222222,42.82,74.26,26.56,0.12
9/3/2016 1:00,India,291.71,1.594444444,54.2,102.54,33.16,0.13
9/3/2016 2:00,India,482.31,1.616666667,47.71,78.49,29.27,0.13
9/3/2016 3:00,India,410.51,1.205555556,36.45,53.71,22.35,0.14
9/3/2016 4:00,India,220,0.527777778,34.04,61.34,20.64,0.14
9/3/2016 5:00,India,258.75,-0.027777778,47.65,84.74,28.58,0.12
9/3/2016 6:00,India,399.38,1.194444444,41.88,57.61,25.61,0.14
9/3/2016 7:00,India,251.2,3.822222222,31.64,48.84,20.51,0.13
9/3/2016 8:00,India,364.6,6.022222222,58.65,70.52,37.6,0.1
9/3/2016 9:00,India,382.76,7.911111111,77.1,134.73,49.42,0.1
9/3/2016 10:00,India,519.96,10.93333333,72.83,96.26,48.07,0.14
9/3/2016 11:00,India,327.76,11.11666667,83.93,154.45,54.8,0.14
9/3/2016 12:00,India,550,12.26666667,77.42,154.2,51.36,0.13
9/3/2016 13:00,India,415.01,12.15,61.42,80,41.71,0.11
9/3/2016 14:00,India,459.79,12.66111111,73.87,91.13,49.39,0.14
9/3/2016 15:00,India,477.25,12.2,69.48,90.69,46.57,0.12
9/3/2016 16:00,India,378.41,9.994444444,79.78,157.29,51.87,0.14
9/3/2016 17:00,India,550,8.838888889,76.01,138.51,49.14,0.11
9/3/2016 18:00,India,298.77,7.783333333,86.41,126.38,54.96,0.11
9/3/2016 19:00,India,294.24,7.105555556,37.67,49.62,25.44,0.14
9/3/2016 20:00,India,239.74,6.5,31.76,44.08,21.66,0.13
9/3/2016 21:00,India,318.71,5.6,31.84,51.4,21.34,0.12
9/3/2016 22:00,India,220,4.355555556,40.6,57.06,26.1,0.1
30/4/2016 22:00,India,312.66,7.733333333,47.76,67.65,31.75,0.1
30/4/2016 23:00,India,273.31,7.711111111,34.66,67.74,23.88,0.11
1/5/2016 0:00,India,367.19,7.305555556,58.94,91.7,38.29,0.1
1/5/2016 1:00,India,220,8.077777778,49.45,98.49,32.9,0.11
1/5/2016 2:00,India,355.63,8.638888889,46.97,76.45,31.64,0.13
1/5/2016 3:00,India,290.53,9.005555556,49.29,86.11,33.18,0.12
